note,pitch,duration,onset,chord,bar,mapped voice,cost,category
349,62,1/16,379/16,244,24 11/16,0,n/a,ornamentation
350,60,1/16,95/4,245,24 3/4,0,n/a,ornamentation
351,59,1/16,381/16,246,24 13/16,0,n/a,ornamentation
352,60,1/32,191/8,247,24 7/8,0,n/a,ornamentation
353,62,1/32,765/32,248,24 29/32,0,n/a,ornamentation
354,64,1/32,383/16,249,24 15/16,0,n/a,ornamentation
355,66,1/32,767/32,250,24 31/32,0,n/a,ornamentation
356,55,1/2,24/1,251,25,2,n/a,match
357,59,1/2,24/1,251,25,1,2,adaptation
358,67,1/2,24/1,251,25,0,n/a,match
359,52,1/4,49/2,252,25 1/2,3,n/a,match
360,55,1/4,49/2,252,25 1/2,2,0,repetition
361,67,1/4,49/2,252,25 1/2,0 and 1,n/a,match
362,69,1/16,99/4,253,25 3/4,0,n/a,ornamentation
363,67,1/16,397/16,254,25 13/16,0,n/a,ornamentation
364,69,1/32,199/8,255,25 7/8,0,n/a,ornamentation
365,67,1/32,797/32,256,25 29/32,0,n/a,ornamentation
366,65,1/32,399/16,257,25 15/16,0,n/a,ornamentation
367,64,1/32,799/32,258,25 31/32,0,n/a,ornamentation
368,55,1/2,25/1,259,26,3,n/a,match
369,62,1/2,25/1,259,26,0,n/a,match
370,67,1/2,25/1,259,26,1,0,repetition
371,55,1/2,51/2,260,26 1/2,3,n/a,match
372,59,1/2,51/2,260,26 1/2,2,n/a,match
373,67,1/2,51/2,260,26 1/2,1,n/a,match
374,50,1/4,26/1,261,27,3,n/a,match
375,62,1/4,26/1,261,27,2,n/a,match
376,65,1/4,26/1,261,27,1,n/a,match
377,74,1/4,105/4,262,27 1/4,0,n/a,match
378,50,1/4,53/2,263,27 1/2,3,0,repetition
379,65,1/4,53/2,263,27 1/2,1,0,repetition
380,74,1/4,53/2,263,27 1/2,0,n/a,match
381,74,1/4,107/4,264,27 3/4,0,n/a,match
382,57,1/4,27/1,265,28,2,n/a,match
383,72,1/4,27/1,265,28,0,n/a,match
384,64,1/4,109/4,266,28 1/4,1,1,adaptation
385,57,1/4,55/2,267,28 1/2,2,0,repetition
386,64,1/4,55/2,267,28 1/2,1,5,adaptation
387,72,1/4,55/2,267,28 1/2,0,0,repetition
388,64,1/4,111/4,268,28 3/4,1,5,adaptation
389,67,1/16,28/1,269,29,1,n/a,match
390,71,1/16,28/1,269,29,0,n/a,match
391,65,1/16,449/16,270,29 1/16,1,n/a,ornamentation
392,64,1/32,225/8,271,29 1/8,1,n/a,ornamentation
393,62,1/32,901/32,272,29 5/32,1,n/a,ornamentation
394,60,1/32,451/16,273,29 3/16,1,n/a,ornamentation
395,59,1/32,903/32,274,29 7/32,1,n/a,ornamentation
396,60,1/32,113/4,275,29 1/4,1,n/a,ornamentation
397,62,1/32,905/32,276,29 9/32,1,n/a,ornamentation
398,64,1/32,453/16,277,29 5/16,1,n/a,ornamentation
399,66,1/32,907/32,278,29 11/32,1,n/a,ornamentation
400,67,1/8,227/8,279,29 3/8,1,n/a,ornamentation
401,50,1/4,57/2,280,29 1/2,3,n/a,match
402,65,1/4,57/2,280,29 1/2,1,n/a,match
403,69,1/4,57/2,280,29 1/2,0,n/a,match
404,67,1/16,115/4,281,29 3/4,1,n/a,ornamentation
405,65,1/16,461/16,282,29 13/16,1,n/a,ornamentation
406,67,1/32,231/8,283,29 7/8,1,n/a,ornamentation
407,65,1/32,925/32,284,29 29/32,1,n/a,ornamentation
408,64,1/32,463/16,285,29 15/16,1,n/a,ornamentation
409,62,1/32,927/32,286,29 31/32,1,n/a,ornamentation
410,52,1/4,29/1,287,30,3,n/a,match
411,59,1/4,29/1,287,30,2,n/a,match
412,64,1/4,29/1,287,30,1,n/a,match
413,45,1/4,117/4,288,30 1/4,3,n/a,match
414,60,1/4,117/4,288,30 1/4,2,n/a,match
415,52,1/4,59/2,289,30 1/2,3,n/a,match
416,59,1/4,59/2,289,30 1/2,2,n/a,match
417,64,1/4,59/2,289,30 1/2,1,0,repetition
418,48,1/16,119/4,290,30 3/4,3,n/a,match
419,60,1/16,119/4,290,30 3/4,2,n/a,match
420,59,1/16,477/16,291,30 13/16,2,n/a,ornamentation
421,60,1/16,239/8,292,30 7/8,2,n/a,ornamentation
422,62,1/16,479/16,293,30 15/16,2,n/a,ornamentation
423,60,1/8,30/1,294,31,2,n/a,ornamentation
424,59,1/8,241/8,295,31 1/8,2,n/a,match
425,50,1/8,121/4,296,31 1/4,3,n/a,match
426,57,1/8,121/4,296,31 1/4,2,n/a,match
427,48,1/8,243/8,297,31 3/8,3,n/a,ornamentation
428,47,1/4,61/2,298,31 1/2,3,n/a,match
429,74,1/4,61/2,298,31 1/2,0,n/a,match
430,56,1/4,123/4,299,31 3/4,2,n/a,match
431,45,1/2,31/1,300,32,3,n/a,match
432,57,1/2,31/1,300,32,2,n/a,match
433,72,1/2,31/1,300,32,0,n/a,match
434,45,1/4,63/2,301,32 1/2,3,0,repetition
435,60,1/4,63/2,301,32 1/2,1,0,repetition
436,72,1/4,63/2,301,32 1/2,0,0,repetition
437,62,1/16,127/4,302,32 3/4,1,2,adaptation
438,60,1/16,509/16,303,32 13/16,2,n/a,ornamentation
439,59,1/16,255/8,304,32 7/8,2,n/a,ornamentation
440,57,1/16,511/16,305,32 15/16,2,n/a,ornamentation
441,55,1/16,32/1,306,33,2,n/a,match
442,67,1/16,32/1,306,33,1,n/a,match
443,71,1/16,32/1,306,33,0,n/a,match
444,69,1/16,513/16,307,33 1/16,1,n/a,ornamentation
445,67,1/16,257/8,308,33 1/8,1,n/a,ornamentation
446,65,1/16,515/16,309,33 3/16,1,n/a,ornamentation
447,52,1/16,129/4,310,33 1/4,2,n/a,match
448,67,1/16,129/4,310,33 1/4,1,0,repetition
449,65,1/16,517/16,311,33 5/16,1,n/a,ornamentation
450,64,1/16,259/8,312,33 3/8,1,n/a,ornamentation
451,67,1/16,519/16,313,33 7/16,1,n/a,ornamentation
452,53,1/4,65/2,314,33 1/2,2,n/a,match
453,65,1/4,65/2,314,33 1/2,1,n/a,match
454,69,1/4,65/2,314,33 1/2,0,n/a,match
455,50,1/4,131/4,315,33 3/4,2,n/a,match
456,57,1/4,33/1,316,34,2,n/a,match
457,64,1/4,33/1,316,34,1,n/a,match
458,53,1/4,133/4,317,34 1/4,3,n/a,match
459,65,1/4,133/4,317,34 1/4,1,n/a,match
460,69,1/4,133/4,317,34 1/4,0,n/a,match
461,53,1/4,67/2,318,34 1/2,3,n/a,match
462,65,1/4,67/2,318,34 1/2,1,n/a,match
463,69,1/4,67/2,318,34 1/2,0,n/a,match
464,53,1/4,135/4,319,34 3/4,3,n/a,match
465,65,1/4,135/4,319,34 3/4,1,n/a,match
466,69,1/4,135/4,319,34 3/4,0,n/a,match
467,48,1/4,34/1,320,35,3,n/a,match
468,64,1/4,34/1,320,35,1,n/a,match
469,67,1/4,34/1,320,35,0,n/a,match
470,48,1/4,137/4,321,35 1/4,3,0,repetition
471,64,1/4,137/4,321,35 1/4,1,0,repetition
472,67,1/4,137/4,321,35 1/4,0,0,repetition
473,50,1/8,69/2,322,35 1/2,3,n/a,match
474,62,1/8,69/2,322,35 1/2,1,n/a,match
