note,pitch,duration,onset,chord,bar,mapped voice,cost,category
354,69,1/8,419/8,210,53 3/8,0,n/a,match
355,67,1/4,105/2,211,53 1/2,1,n/a,match
356,71,1/4,105/2,211,53 1/2,0,n/a,ficta
357,71,1/4,211/4,212,53 3/4,0,1,adaptation
358,65,1/4,53/1,213,54,1,n/a,match
359,69,1/4,53/1,213,54,0,n/a,match
360,62,1/4,213/4,214,54 1/4,2,n/a,match
361,65,1/4,107/2,215,54 1/2,2,n/a,match
362,69,1/4,107/2,215,54 1/2,0,0,repetition
363,50,1/4,215/4,216,54 3/4,3,n/a,match
364,65,1/4,215/4,216,54 3/4,2,n/a,match
365,53,1/4,54/1,217,55,3,n/a,match
366,65,1/4,54/1,217,55,2,n/a,match
367,53,1/4,217/4,218,55 1/4,3,n/a,match
368,53,1/8,109/2,219,55 1/2,3,n/a,match
369,60,1/8,109/2,219,55 1/2,2,n/a,match
370,59,1/8,437/8,220,55 5/8,2,n/a,ornamentation
371,60,1/8,219/4,221,55 3/4,2,n/a,ornamentation
372,62,1/8,439/8,222,55 7/8,2,n/a,match
373,48,1/8,55/1,223,56,3,n/a,match
374,64,1/8,55/1,223,56,2,n/a,match
375,50,1/8,441/8,224,56 1/8,3,n/a,match
376,65,1/8,441/8,224,56 1/8,2,n/a,match
377,52,1/8,221/4,225,56 1/4,3,n/a,match
378,67,1/8,221/4,225,56 1/4,2,n/a,match
379,53,1/8,443/8,226,56 3/8,3,n/a,match
380,55,1/4,111/2,227,56 1/2,3,n/a,match
381,57,1/4,223/4,228,56 3/4,3,n/a,match
382,65,1/4,223/4,228,56 3/4,2,n/a,match
383,57,1/8,56/1,229,57,3,0,repetition
384,65,1/8,56/1,229,57,2,0,repetition
385,55,1/8,449/8,230,57 1/8,3,n/a,match
386,67,1/8,449/8,230,57 1/8,2,n/a,match
387,60,1/4,225/4,231,57 1/4,3,n/a,match
388,64,1/4,225/4,231,57 1/4,2,n/a,match
389,62,1/4,113/2,232,57 1/2,2,n/a,match
390,59,1/4,227/4,233,57 3/4,3,n/a,match
391,60,1/4,57/1,234,58,2 and 3,n/a,match
392,53,1/8,229/4,235,58 1/4,2,n/a,match
393,55,1/8,459/8,236,58 3/8,2,n/a,match
394,57,1/8,115/2,237,58 1/2,2 and 3,n/a,match
395,72,1/8,115/2,237,58 1/2,0,n/a,match
396,59,1/8,461/8,238,58 5/8,2,n/a,match
397,60,1/8,231/4,239,58 3/4,2,n/a,match
398,62,1/8,463/8,240,58 7/8,2,n/a,match
399,55,1/4,58/1,241,59,3,n/a,match
400,64,1/4,58/1,241,59,2,n/a,match
401,71,1/4,58/1,241,59,0,n/a,match
402,53,1/4,233/4,242,59 1/4,3,n/a,match
403,65,1/4,233/4,242,59 1/4,2,n/a,match
404,69,1/4,233/4,242,59 1/4,0,n/a,match
405,55,1/4,117/2,243,59 1/2,3,n/a,match
406,71,1/4,117/2,243,59 1/2,0,n/a,match
407,64,1/4,235/4,244,59 3/4,2,n/a,match
408,53,1/4,59/1,245,60,3,n/a,match
409,65,1/4,59/1,245,60,2,n/a,match
410,69,1/4,59/1,245,60,0,n/a,match
411,53,1/8,237/4,246,60 1/4,2,n/a,match
412,55,1/8,475/8,247,60 3/8,2,n/a,match
413,53,1/8,119/2,248,60 1/2,3,0,repetition
414,57,1/8,119/2,248,60 1/2,2,n/a,match
415,69,1/8,119/2,248,60 1/2,1,n/a,match
416,59,1/8,477/8,249,60 5/8,2,n/a,match
417,60,1/8,239/4,250,60 3/4,2,n/a,match
418,62,1/8,479/8,251,60 7/8,2,n/a,match
419,60,1/4,60/1,252,61,2,2,adaptation
420,67,1/4,60/1,252,61,1,n/a,match
421,65,1/4,241/4,253,61 1/4,1 and 2,n/a,match
422,60,1/8,121/2,254,61 1/2,3,n/a,match
423,67,1/8,121/2,254,61 1/2,1,n/a,match
424,59,1/8,485/8,255,61 5/8,3,n/a,ornamentation
425,57,1/8,243/4,256,61 3/4,3,3,adaptation
426,55,1/8,487/8,257,61 7/8,0,n/a,ornamentation
427,53,1/4,61/1,258,62,0,16,adaptation
428,60,1/4,61/1,258,62,3,0,repetition
429,65,1/4,61/1,258,62,1 and 2,n/a,match
430,50,1/8,245/4,259,62 1/4,3,n/a,match
431,52,1/8,491/8,260,62 3/8,3,n/a,match
432,53,1/8,123/2,261,62 1/2,3,n/a,match
433,57,1/8,123/2,261,62 1/2,2,8,adaptation
434,65,1/8,123/2,261,62 1/2,0,n/a,match
435,55,1/8,493/8,262,62 5/8,3,n/a,match
436,57,1/8,247/4,263,62 3/4,3,n/a,match
