note,pitch,duration,chord,bar,mapped voice,cost,category
385,55,1/2,203,34 1/1,3,0,repetition
386,58,1/2,203,34 1/1,2,0,repetition
387,62,1/2,203,34 1/1,1,n/a,match
388,70,1/2,203,34 1/1,0,0,repetition
389,43,1/2,204,34 3/2,5,0,repetition
390,43,1/4,205,35,5,0,repetition
391,50,1/4,205,35,4,0,repetition
392,55,1/4,205,35,3,0,repetition
393,58,1/4,205,35,1,0,repetition
394,62,1/4,205,35,2,n/a,match
395,70,1/4,205,35,0,0,repetition
396,53,1/8,206,35 1/4,3,2,adaptation
397,55,1/8,207,35 3/8,3,n/a,ornamentation
398,56,1/8,208,35 1/2,3,1,adaptation
399,55,1/8,209,35 5/8,3,n/a,ornamentation
400,53,1/8,210,35 3/4,3,n/a,ornamentation
401,51,1/8,211,35 7/8,3,n/a,ornamentation
402,53,1/8,212,35 1/1,3,2,adaptation
403,51,1/8,213,35 9/8,3,n/a,ornamentation
404,50,1/8,214,35 5/4,3,5,adaptation
405,48,1/8,215,35 11/8,3,n/a,ornamentation
406,50,1/8,216,35 3/2,3,5,adaptation
407,48,1/8,217,35 13/8,5,n/a,ornamentation
408,46,1/8,218,35 7/4,5,n/a,ornamentation
409,45,1/8,219,35 15/8,5,n/a,ornamentation
410,43,1/2,220,36,5,0,repetition
411,55,1/2,220,36,2,n/a,match
412,58,1/2,220,36,4,n/a,match
413,70,1/2,220,36,0,n/a,match
414,55,1/2,221,36 1/2,4,n/a,match
415,58,1/2,221,36 1/2,3,3,adaptation
416,43,1/4,222,36 1/1,5,0,repetition
417,55,1/4,222,36 1/1,4,0,repetition
418,58,1/4,222,36 1/1,3,n/a,match
419,62,1/4,222,36 1/1,1,5,adaptation
420,70,1/4,222,36 1/1,0,0,repetition
421,65,1/4,223,36 5/4,1,n/a,match
422,55,1/2,224,36 3/2,2,0,repetition
423,58,1/2,224,36 3/2,4,n/a,match
424,62,1/2,224,36 3/2,1,n/a,match
425,51,1/2,225,37,4,n/a,match
426,55,1/2,225,37,2,0,repetition
427,70,1/2,225,37,0,n/a,match
428,67,1/4,226,37 1/2,2,n/a,match
429,53,1/4,227,37 3/4,4,n/a,match
430,55,1/4,228,37 1/1,4,n/a,match
431,58,1/4,228,37 1/1,5,n/a,match
432,65,1/4,229,37 5/4,2,n/a,match
433,58,1/2,230,37 3/2,3,n/a,match
434,62,1/2,230,37 3/2,2,n/a,match
435,51,1/4,231,38,3,n/a,match
436,58,1/4,231,38,5,n/a,match
437,63,1/4,231,38,2,n/a,match
438,70,1/4,231,38,0,0,repetition
439,65,1/4,232,38 1/4,2,n/a,ornamentation
440,63,1/4,233,38 1/2,2,0,repetition
441,53,1/4,234,38 3/4,3,n/a,match
442,55,1/4,235,38 1/1,3,n/a,match
443,58,1/4,235,38 1/1,2,n/a,match
444,70,1/4,235,38 1/1,0,0,repetition
445,65,1/4,236,38 5/4,1,n/a,match
446,58,1/2,237,38 3/2,5,n/a,match
447,62,1/2,237,38 3/2,1,n/a,match
448,51,1/2,238,39,5,n/a,match
449,58,1/2,238,39,2,0,repetition
450,63,1/2,238,39,1,n/a,match
451,70,1/2,238,39,0,n/a,match
452,67,1/4,239,39 1/2,2,n/a,match
453,53,1/4,240,39 3/4,5,n/a,match
454,55,1/4,241,39 1/1,5,n/a,match
455,58,1/4,241,39 1/1,1,n/a,match
456,62,1/4,241,39 1/1,2,5,adaptation
457,69,1/4,242,39 5/4,0,1,adaptation
458,70,1/4,243,39 3/2,0,0,repetition
459,53,1/4,244,39 7/4,5,2,adaptation
460,50,1/4,245,40,5,n/a,match
461,57,1/4,245,40,4,n/a,match
462,62,1/4,245,40,1,n/a,match
463,69,1/4,246,40 1/4,0,0,repetition
464,65,1/4,247,40 1/2,2,n/a,match
465,52,1/4,248,40 3/4,3,1,adaptation
466,53,1/4,249,40 1/1,5,n/a,match
