note,pitch,duration,onset,chord,bar,mapped voice,cost,category
514,55,1/4,111/2,263,56 1/2,3,n/a,match
515,59,1/4,111/2,263,56 1/2,2,n/a,match
516,67,1/4,111/2,263,56 1/2,1,n/a,match
517,74,1/4,111/2,263,56 1/2,0,n/a,match
518,55,1/8,223/4,264,56 3/4,1,n/a,match
519,59,1/8,223/4,264,56 3/4,3,n/a,match
520,60,1/16,447/8,265,56 7/8,2,0,repetition
521,62,1/16,895/16,266,56 15/16,2,n/a,ornamentation
522,57,1/8,56/1,267,57,3,n/a,match
523,60,1/8,56/1,267,57,1,n/a,match
524,64,1/8,56/1,267,57,2,n/a,match
525,72,1/8,56/1,267,57,0,n/a,match
526,74,1/8,449/8,268,57 1/8,0,n/a,match
527,60,1/8,225/4,269,57 1/4,1,0,repetition
528,67,1/8,225/4,269,57 1/4,2,n/a,match
529,76,1/8,225/4,269,57 1/4,0,n/a,match
530,62,1/8,451/8,270,57 3/8,1,n/a,match
531,77,1/8,451/8,270,57 3/8,0,n/a,match
532,60,1/8,113/2,271,57 1/2,3,n/a,match
533,64,1/8,113/2,271,57 1/2,1,n/a,match
534,67,1/8,113/2,271,57 1/2,2,0,repetition
535,76,1/8,113/2,271,57 1/2,0,n/a,match
536,65,1/8,453/8,272,57 5/8,2,n/a,match
537,60,1/8,227/4,273,57 3/4,1,n/a,match
538,64,1/8,227/4,273,57 3/4,2,n/a,match
539,76,1/8,227/4,273,57 3/4,0,n/a,match
540,62,1/8,455/8,274,57 7/8,2,n/a,match
541,57,1/8,57/1,275,58,3,n/a,match
542,60,1/8,57/1,275,58,2,n/a,match
543,76,1/8,57/1,275,58,0,0,repetition
544,62,1/8,457/8,276,58 1/8,1,n/a,match
545,74,1/8,457/8,276,58 1/8,0,n/a,match
546,64,1/8,229/4,277,58 1/4,1,n/a,match
547,72,1/8,229/4,277,58 1/4,0,n/a,match
548,65,1/8,459/8,278,58 3/8,1,n/a,match
549,55,1/4,115/2,279,58 1/2,3,n/a,match
550,67,1/4,115/2,279,58 1/2,1,n/a,match
551,71,1/4,231/4,280,58 3/4,0,n/a,match
552,48,1/1,58/1,281,59,3,n/a,match
553,60,1/1,58/1,281,59,2,n/a,match
554,64,1/1,58/1,281,59,2,2,adaptation
555,67,1/1,58/1,281,59,1,0,repetition
556,72,1/1,58/1,281,59,0,n/a,match
