note,pitch,duration,chord,bar,mapped voice,cost,category
575,67,1/16,368,53 9/16,0,n/a,ornamentation
576,66,1/16,369,53 5/8,0,n/a,ornamentation
577,64,1/16,370,53 11/16,0,n/a,ornamentation
578,67,1/8,371,53 3/4,0,0,repetition
579,66,1/8,372,53 7/8,0,n/a,ornamentation
580,43,1/8,373,54,3,7,adaptation
581,55,1/8,373,54,2,n/a,match
582,67,1/8,373,54,0,n/a,match
583,65,1/8,374,54 1/8,1,n/a,ornamentation
584,63,1/8,375,54 1/4,1,1,adaptation
585,62,1/8,376,54 3/8,1,2,adaptation
586,48,1/4,377,54 1/2,3,n/a,match
587,63,1/4,377,54 1/2,1,n/a,match
588,65,1/16,378,54 3/4,1,2,adaptation
589,63,1/16,379,54 13/16,1,n/a,ornamentation
590,62,1/16,380,54 7/8,1,n/a,ornamentation
591,60,1/16,381,54 15/16,1,n/a,ornamentation
592,43,1/1,382,55,3,3,adaptation
593,58,1/1,382,55,2,3,adaptation
594,62,1/1,382,55,1,0,repetition
