note,pitch,duration,chord,bar,mapped voice,cost,category
1034,50,1/2,553,75 1/2,1,n/a,match
1035,57,1/2,553,75 1/2,2,n/a,match
1036,62,1/2,553,75 1/2,3,n/a,match
1037,66,1/2,553,75 1/2,0,n/a,ficta
1038,50,1/1,554,75 1/1,1,n/a,match
1039,57,1/1,554,75 1/1,2,n/a,match
1040,62,1/1,554,75 1/1,3,n/a,match
1041,66,1/1,554,75 1/1,0,n/a,ficta
1042,55,1/2,555,76,4,n/a,match
1043,43,1/2,556,76 1/2,5,n/a,match
1044,50,1/2,556,76 1/2,1,n/a,match
1045,55,1/2,556,76 1/2,4,0,repetition
1046,62,1/2,556,76 1/2,2,n/a,match
1047,46,1/2,557,76 1/1,5,n/a,match
1048,50,1/2,557,76 1/1,1,n/a,match
1049,55,1/2,557,76 1/1,4,n/a,match
1050,62,1/2,557,76 1/1,2,n/a,match
1051,46,1/2,558,76 3/2,5,n/a,match
1052,50,1/2,558,76 3/2,1,n/a,match
1053,55,1/2,558,76 3/2,4,n/a,match
1054,62,1/2,558,76 3/2,2,n/a,match
1055,45,1/4,559,77,5,n/a,match
1056,52,1/4,559,77,1,n/a,match
1057,57,1/4,559,77,4,n/a,match
1058,61,1/4,559,77,2,n/a,ficta
1059,62,1/4,560,77 1/4,3,n/a,ornamentation
1060,45,1/4,561,77 1/2,5,0,repetition
1061,52,1/4,561,77 1/2,1,0,repetition
1062,57,1/4,561,77 1/2,4,0,repetition
1063,62,1/4,561,77 1/2,3,0,repetition
1064,61,1/4,562,77 3/4,2,n/a,ornamentation
1065,43,1/4,563,77 1/1,5,n/a,match
1066,55,1/4,563,77 1/1,1,n/a,match
1067,58,1/4,563,77 1/1,4,n/a,match
1068,62,1/4,563,77 1/1,2,n/a,match
1069,54,1/4,564,77 5/4,4,n/a,ornamentation
1070,55,1/4,565,77 3/2,4,n/a,ornamentation
1071,57,1/4,566,77 7/4,4,n/a,ornamentation
1072,43,1/2,567,78,5,0,repetition
1073,58,1/2,567,78,4,0,repetition
1074,62,1/2,567,78,3,0,repetition
1075,55,1/2,568,78 1/2,1,0,repetition
1076,50,1/4,569,78 1/1,5,n/a,match
1077,53,1/4,569,78 1/1,1,n/a,match
1078,57,1/4,569,78 1/1,4,n/a,match
1079,62,1/4,570,78 5/4,4,n/a,ornamentation
1080,58,1/4,571,78 3/2,4,1,adaptation
1081,74,1/4,571,78 3/2,0,n/a,match
1082,60,1/4,572,78 7/4,3,n/a,ornamentation
1083,46,1/4,573,79,5,n/a,match
1084,62,1/4,573,79,3,n/a,match
1085,74,1/4,573,79,0,n/a,match
1086,53,1/4,574,79 1/4,4,n/a,ornamentation
1087,55,1/4,575,79 1/2,4,2,adaptation
1088,62,1/4,575,79 1/2,3,0,repetition
1089,74,1/4,575,79 1/2,0,n/a,match
1090,57,1/4,576,79 3/4,4,n/a,ornamentation
1091,46,1/2,577,79 1/1,5,n/a,match
1092,53,1/2,577,79 1/1,1,n/a,match
1093,58,1/2,577,79 1/1,4,n/a,match
1094,62,1/2,577,79 1/1,3,n/a,match
1095,74,1/2,577,79 1/1,0,n/a,match
1096,46,1/2,578,79 3/2,5,n/a,match
1097,55,1/2,578,79 3/2,1,n/a,match
1098,58,1/2,578,79 3/2,4,n/a,match
1099,62,1/2,578,79 3/2,3,n/a,match
1100,48,1/2,579,80,5,n/a,match
1101,52,1/2,579,80,1,n/a,match
1102,55,1/2,579,80,4,n/a,match
1103,64,1/2,579,80,3,n/a,match
1104,72,1/2,579,80,0,n/a,match
1105,48,1/2,580,80 1/2,5,0,repetition
1106,52,1/2,580,80 1/2,1,0,repetition
1107,55,1/2,580,80 1/2,4,0,repetition
1108,64,1/2,580,80 1/2,3,0,repetition
1109,72,1/2,580,80 1/2,0,0,repetition
1110,50,1/2,581,80 1/1,1 and 5,n/a,match
1111,53,1/2,581,80 1/1,4,n/a,match
1112,65,1/2,581,80 1/1,3,n/a,match
1113,69,1/2,581,80 1/1,0,n/a,match
1114,46,1/2,582,80 3/2,5,n/a,match
1115,53,1/2,582,80 3/2,4,0,repetition
1116,58,1/2,582,80 3/2,2,n/a,match
1117,65,1/2,582,80 3/2,3,0,repetition
1118,74,1/2,582,80 3/2,0,n/a,match
1119,46,1/2,583,81,5,n/a,match
1120,53,1/2,583,81,1,n/a,match
1121,58,1/2,583,81,2,n/a,match
1122,62,1/2,583,81,4,9,adaptation
1123,65,1/2,583,81,3,0,repetition
1124,74,1/2,583,81,0,n/a,match
1125,46,1/2,584,81 1/2,5,n/a,match
1126,55,1/2,584,81 1/2,4,2,adaptation
1127,58,1/2,584,81 1/2,2,n/a,match
1128,62,1/2,584,81 1/2,3,3,adaptation
1129,48,1/4,585,81 1/1,5,n/a,match
1130,52,1/4,585,81 1/1,1,n/a,match
1131,55,1/4,585,81 1/1,2,n/a,match
1132,64,1/4,585,81 1/1,3,n/a,match
1133,72,1/4,585,81 1/1,0,n/a,match
1134,50,1/4,586,81 5/4,4,n/a,ornamentation
1135,53,1/4,587,81 3/2,4,0,repetition
1136,72,1/4,587,81 3/2,0,0,repetition
1137,52,1/4,588,81 7/4,2,n/a,ornamentation
1138,50,1/2,589,82,1 and 5,n/a,match
1139,53,1/2,589,82,2,n/a,match
1140,69,1/2,589,82,0,n/a,match
1141,65,1/8,590,82 1/2,3,n/a,match
1142,64,1/8,591,82 5/8,3,n/a,ornamentation
1143,65,1/8,592,82 3/4,3,0,repetition
1144,67,1/8,593,82 7/8,0,n/a,ornamentation
1145,50,1/4,594,82 1/1,5,0,repetition
1146,69,1/4,594,82 1/1,0,n/a,match
1147,65,1/4,595,82 5/4,3,n/a,ornamentation
1148,46,1/4,596,82 3/2,5,n/a,match
1149,58,1/4,596,82 3/2,2,n/a,match
1150,65,1/4,596,82 3/2,3,n/a,match
1151,70,1/4,596,82 3/2,0,n/a,match
1152,72,1/4,597,82 7/4,0,n/a,ornamentation
1153,46,1/4,598,83,5,n/a,match
1154,58,1/4,598,83,2,n/a,match
1155,62,1/4,598,83,3,n/a,match
1156,65,1/4,598,83,4,12,adaptation
1157,70,1/4,598,83,0,0,repetition
1158,69,1/4,599,83 1/4,0,n/a,match
1159,46,1/4,600,83 1/2,5,n/a,match
1160,58,1/4,600,83 1/2,2,n/a,match
1161,62,1/4,600,83 1/2,3,0,repetition
1162,67,1/4,600,83 1/2,0,n/a,match
1163,65,1/4,601,83 3/4,0,n/a,match
1164,48,1/4,602,83 1/1,5,n/a,match
1165,55,1/4,602,83 1/1,2,n/a,match
1166,60,1/4,602,83 1/1,3,n/a,match
1167,64,1/4,602,83 1/1,0,n/a,match
1168,62,1/4,603,83 5/4,3,2,adaptation
